"Sample","N^-0.5","N^-0.75","N^-1","Golden Ratio","Golden Ratio Spiral","R2","R2 Spiral","R2 Jittered","White Noise","Hammersley","Sobol","Blue Noise","Projective Blue Noise","Projective Blue Noise 2"
"550","0.042640","0.008805","0.001818","0.099119","0.139463","0.001142","0.000824","0.004711","0.002555","0.116203","0.001046","0.000867","0.005815","0.002299"
"551","0.042601","0.008793","0.001815","0.098514","0.139117","0.000464","0.001042","0.005000","0.002526","0.116065","0.001294","0.000976","0.005825","0.002685"
"552","0.042563","0.008781","0.001812","0.097885","0.138872","0.000534","0.000670","0.003743","0.002863","0.115438","0.001603","0.001114","0.004988","0.002711"
"553","0.042524","0.008769","0.001808","0.097302","0.138445","0.000967","0.000967","0.003464","0.002438","0.115604","0.000947","0.000706","0.005358","0.002263"
"554","0.042486","0.008757","0.001805","0.096695","0.138138","0.000353","0.001309","0.003781","0.002472","0.115282","0.001255","0.000711","0.005595","0.001956"
"555","0.042448","0.008745","0.001802","0.096136","0.137752","0.000561","0.001741","0.003961","0.002533","0.115204","0.001195","0.000618","0.005555","0.002199"
"556","0.042409","0.008734","0.001799","0.095552","0.137483","0.000383","0.000997","0.003953","0.002277","0.114638","0.001510","0.000191","0.004997","0.002633"
"557","0.042371","0.008722","0.001795","0.094941","0.137139","0.000705","0.001417","0.003266","0.002714","0.114683","0.000866","0.000812","0.004627","0.002866"
"558","0.042333","0.008710","0.001792","0.094382","0.136901","0.000409","0.001519","0.003331","0.002956","0.114239","0.000814","0.001872","0.004903","0.003245"
"559","0.042295","0.008698","0.001789","0.093795","0.136472","0.000569","0.000527","0.003361","0.003308","0.114039","0.001068","0.001578","0.005090","0.003306"
"560","0.042258","0.008687","0.001786","0.093261","0.136172","0.000156","0.000507","0.002842","0.003121","0.113352","0.001442","0.001859","0.004925","0.002475"
"561","0.042220","0.008675","0.001783","0.092699","0.135788","0.000038","0.000821","0.003116","0.003305","0.113549","0.000865","0.001741","0.004821","0.002242"
"562","0.042182","0.008664","0.001779","0.092108","0.135528","0.000166","0.000745","0.002936","0.002305","0.113257","0.000960","0.002526","0.005036","0.001049"
"563","0.042145","0.008652","0.001776","0.091573","0.135054","0.000378","0.000970","0.003256","0.001603","0.113210","0.000970","0.002239","0.004802","0.000926"
"564","0.042108","0.008641","0.001773","0.091007","0.134717","0.000216","0.000522","0.003693","0.001554","0.112675","0.001322","0.001865","0.005088","0.000963"
"565","0.042070","0.008629","0.001770","0.090410","0.134291","0.000168","0.000909","0.003553","0.000416","0.112749","0.000730","0.002143","0.004684","0.001340"
"566","0.042033","0.008618","0.001767","0.089872","0.134000","0.000269","0.000765","0.003089","0.000755","0.112336","0.000721","0.002872","0.003903","0.001428"
"567","0.041996","0.008606","0.001764","0.089301","0.133621","0.000670","0.001051","0.003265","0.000919","0.112166","0.000848","0.003663","0.003737","0.001843"
"568","0.041959","0.008595","0.001761","0.088791","0.133375","0.000565","0.000694","0.003694","0.001225","0.111509","0.001242","0.003989","0.004023","0.001991"
"569","0.041922","0.008584","0.001757","0.088248","0.132903","0.000923","0.000535","0.003182","0.001452","0.111645","0.000919","0.003550","0.003902","0.001246"
"570","0.041885","0.008572","0.001754","0.087670","0.132575","0.001327","0.000809","0.003373","0.001425","0.111293","0.000693","0.003320","0.003759","0.001483"
"571","0.041849","0.008561","0.001751","0.087156","0.132154","0.001340","0.000567","0.003366","0.001440","0.111184","0.000493","0.002946","0.003798","0.001523"
"572","0.041812","0.008550","0.001748","0.086607","0.131876","0.000953","0.000985","0.003760","0.001632","0.110588","0.000790","0.002983","0.003982","0.001147"
"573","0.041776","0.008539","0.001745","0.086021","0.131359","0.001160","0.001163","0.002838","0.001934","0.110602","0.000154","0.002854","0.004182","0.001439"
"574","0.041739","0.008527","0.001742","0.085501","0.130991","0.001592","0.000750","0.002736","0.002240","0.110128","0.000546","0.002928","0.004346","0.001690"
"575","0.041703","0.008516","0.001739","0.084944","0.130761","0.001206","0.001115","0.003113","0.002453","0.109898","0.000963","0.002717","0.004735","0.002113"
"576","0.041667","0.008505","0.001736","0.084456","0.130297","0.001486","0.000373","0.003467","0.002122","0.109181","0.001388","0.002335","0.004739","0.002523"
"577","0.041631","0.008494","0.001733","0.083929","0.129983","0.001526","0.000451","0.003533","0.002290","0.109417","0.001227","0.002001","0.004618","0.002925"
"578","0.041595","0.008483","0.001730","0.083363","0.129420","0.001923","0.000877","0.003171","0.002563","0.109164","0.001121","0.001618","0.004956","0.002979"
"579","0.041559","0.008472","0.001727","0.082867","0.129011","0.001123","0.000862","0.003371","0.002876","0.109155","0.001121","0.001354","0.005371","0.002822"
"580","0.041523","0.008461","0.001724","0.082332","0.128752","0.001119","0.001082","0.003657","0.002687","0.108658","0.001360","0.002007","0.004694","0.002913"
"581","0.041487","0.008450","0.001721","0.081870","0.128244","0.001544","0.001212","0.003295","0.002867","0.108771","0.000587","0.002340","0.005093","0.002077"
"582","0.041451","0.008439","0.001718","0.081366","0.127890","0.001887","0.001013","0.003636","0.003236","0.108395","0.000988","0.001970","0.004491","0.001918"
"583","0.041416","0.008428","0.001715","0.080821","0.127437","0.002101","0.001307","0.003671","0.003632","0.108264","0.001279","0.001665","0.003889","0.001965"
"584","0.041380","0.008418","0.001712","0.080351","0.127140","0.001797","0.001593","0.004043","0.004023","0.107645","0.001536","0.001638","0.004061","0.001981"
"585","0.041345","0.008407","0.001709","0.079838","0.126585","0.002051","0.001920","0.003298","0.004079","0.107819","0.000787","0.001455","0.004223","0.001864"
"586","0.041310","0.008396","0.001706","0.079282","0.126190","0.002323","0.001295","0.003329","0.004451","0.107505","0.000863","0.002175","0.004379","0.001961"
"587","0.041274","0.008385","0.001704","0.078803","0.125952","0.002121","0.001676","0.003137","0.004765","0.107434","0.000725","0.001853","0.003976","0.001344"
"588","0.041239","0.008375","0.001701","0.078279","0.125455","0.001504","0.001707","0.003443","0.004748","0.106876","0.001099","0.001484","0.003094","0.000861"
"589","0.041204","0.008364","0.001698","0.077836","0.125118","0.001572","0.000812","0.003746","0.004717","0.106928","0.000686","0.001477","0.002711","0.000808"
"590","0.041169","0.008353","0.001695","0.077347","0.124518","0.001965","0.000810","0.003451","0.004459","0.106491","0.000772","0.001593","0.001871","0.000538"
"591","0.041135","0.008343","0.001692","0.076811","0.124080","0.001336","0.001043","0.003726","0.004826","0.106299","0.001068","0.001383","0.002277","0.000794"
"592","0.041100","0.008332","0.001689","0.076358","0.123805","0.001462","0.001018","0.003938","0.005186","0.105619","0.001414","0.001375","0.001189","0.001096"
"593","0.041065","0.008322","0.001686","0.075857","0.123263","0.001328","0.001125","0.003812","0.005577","0.105824","0.000925","0.001562","0.001293","0.000932"
"594","0.041030","0.008311","0.001684","0.075441","0.122885","0.001647","0.001543","0.003209","0.004487","0.105540","0.001171","0.001554","0.001435","0.000798"
"595","0.040996","0.008301","0.001681","0.074976","0.122677","0.000579","0.001185","0.003285","0.003794","0.105500","0.001205","0.002660","0.001792","0.001101"
"596","0.040962","0.008290","0.001678","0.074462","0.122195","0.000390","0.001519","0.003677","0.003412","0.104972","0.001420","0.002253","0.001128","0.001507"
"597","0.040927","0.008280","0.001675","0.074035","0.121878","0.000723","0.000947","0.003077","0.003648","0.105054","0.000598","0.002879","0.000910","0.001555"
"598","0.040893","0.008269","0.001672","0.073558","0.121292","0.000952","0.000903","0.003265","0.003398","0.104648","0.000401","0.002826","0.000056","0.001098"
"599","0.040859","0.008259","0.001669","0.073030","0.120870","0.000963","0.001110","0.003098","0.003338","0.104486","0.000411","0.002435","0.000239","0.000035"
"600","0.040825","0.008249","0.001667","0.072591","0.120621","0.000444","0.000849","0.003411","0.003338","0.103837","0.000810","0.002839","0.000425","0.000230"
"601","0.040791","0.008238","0.001664","0.072100","0.120094","0.000573","0.001231","0.002365","0.003398","0.103980","0.000593","0.003665","0.000328","0.000704"
"602","0.040757","0.008228","0.001661","0.071700","0.119736","0.000693","0.001442","0.002197","0.003761","0.103635","0.000534","0.004048","0.000153","0.000686"
"603","0.040723","0.008218","0.001658","0.071248","0.119269","0.000262","0.001193","0.002573","0.003862","0.103534","0.000370","0.004346","0.000105","0.001435"
"604","0.040689","0.008208","0.001656","0.070742","0.118976","0.000546","0.001558","0.002766","0.003245","0.102945","0.000564","0.004041","0.000282","0.001566"
"605","0.040656","0.008198","0.001653","0.070329","0.118403","0.000454","0.001272","0.002871","0.003427","0.102967","0.000266","0.004298","0.000682","0.001288"
"606","0.040622","0.008187","0.001650","0.069862","0.118000","0.000782","0.001585","0.002359","0.003504","0.102500","0.000020","0.003935","0.000409","0.001185"
"607","0.040589","0.008177","0.001647","0.069339","0.117780","0.000104","0.000980","0.002505","0.002862","0.102277","0.000328","0.003653","0.000306","0.000846"
"608","0.040555","0.008167","0.001645","0.068913","0.117269","0.000152","0.001376","0.002592","0.003067","0.101567","0.000712","0.004674","0.000288","0.001212"
"609","0.040522","0.008157","0.001642","0.068430","0.116932","0.000477","0.001329","0.002229","0.003129","0.101787","0.000335","0.004419","0.000082","0.001623"
"610","0.040489","0.008147","0.001639","0.068045","0.116484","0.000259","0.001520","0.002591","0.002749","0.101519","0.000570","0.004457","0.000455","0.001443"
"611","0.040456","0.008137","0.001637","0.067603","0.116216","0.000013","0.001576","0.002488","0.002990","0.101494","0.000676","0.004461","0.000763","0.001910"
"612","0.040423","0.008127","0.001634","0.067103","0.115660","0.000407","0.001857","0.002816","0.003216","0.100982","0.001077","0.004330","0.001087","0.001563"
"613","0.040390","0.008117","0.001631","0.066703","0.115277","0.000190","0.002076","0.003212","0.003131","0.101079","0.000722","0.005429","0.001413","0.001158"
"614","0.040357","0.008107","0.001629","0.066244","0.114783","0.000100","0.002306","0.003195","0.002950","0.100689","0.000847","0.005017","0.001816","0.000808"
"615","0.040324","0.008097","0.001626","0.065887","0.114469","0.000311","0.001801","0.002828","0.002382","0.100542","0.001046","0.005324","0.001679","0.001386"
"616","0.040291","0.008088","0.001623","0.065471","0.114039","0.001063","0.002126","0.003029","0.002246","0.099908","0.001377","0.005279","0.001806","0.000997"
"617","0.040258","0.008078","0.001621","0.064994","0.113800","0.001083","0.002470","0.003429","0.001917","0.100066","0.000957","0.005738","0.001920","0.001144"
"618","0.040226","0.008068","0.001618","0.064622","0.113261","0.000715","0.001674","0.003091","0.002115","0.099737","0.000652","0.005353","0.002220","0.001009"
"619","0.040193","0.008058","0.001616","0.064188","0.112900","0.000326","0.001677","0.003352","0.001759","0.099651","0.000322","0.006082","0.002422","0.001302"
"620","0.040161","0.008048","0.001613","0.063692","0.112425","0.000209","0.002069","0.003420","0.001626","0.099078","0.000541","0.006002","0.002769","0.001111"
"621","0.040129","0.008039","0.001610","0.063302","0.112136","0.000482","0.002226","0.003793","0.001386","0.099114","0.000187","0.005984","0.002718","0.000733"
"622","0.040096","0.008029","0.001608","0.062850","0.111727","0.000245","0.002234","0.003073","0.001533","0.098663","0.000146","0.005805","0.002174","0.001317"
"623","0.040064","0.008019","0.001605","0.062506","0.111528","0.000105","0.002573","0.003069","0.001181","0.098455","0.000451","0.005718","0.002476","0.000946"
"624","0.040032","0.008010","0.001603","0.062098","0.111007","0.000140","0.002325","0.003453","0.001372","0.097760","0.000839","0.005901","0.002859","0.000708"
"625","0.040000","0.008000","0.001600","0.061625","0.110669","0.000191","0.002607","0.003796","0.001639","0.097949","0.000685","0.005823","0.002693","0.000313"
"626","0.039968","0.007990","0.001597","0.061263","0.110215","0.000280","0.002085","0.003991","0.001473","0.097651","0.000620","0.005695","0.002840","0.000722"
"627","0.039936","0.007981","0.001595","0.060836","0.109955","0.000659","0.002471","0.003711","0.001562","0.097595","0.000578","0.005723","0.003025","0.000561"
"628","0.039904","0.007971","0.001592","0.060342","0.109390","0.000040","0.002592","0.003959","0.001643","0.097053","0.000634","0.005654","0.002715","0.000178"
"629","0.039873","0.007962","0.001590","0.059962","0.109005","0.000115","0.002405","0.004251","0.001446","0.097120","0.000443","0.005550","0.002791","0.000166"
"630","0.039841","0.007952","0.001587","0.059514","0.108505","0.000043","0.002726","0.004066","0.001372","0.096699","0.000298","0.005323","0.002818","0.000851"
"631","0.039809","0.007943","0.001585","0.059181","0.108194","0.000381","0.002367","0.004431","0.001490","0.096522","0.000130","0.005490","0.003042","0.001312"
"632","0.039778","0.007933","0.001582","0.058779","0.107762","0.000685","0.002502","0.004506","0.001794","0.095857","0.000204","0.005443","0.003094","0.001166"
"633","0.039746","0.007924","0.001580","0.058310","0.107538","0.000491","0.002267","0.004867","0.001236","0.095985","0.000195","0.005060","0.003291","0.001265"
"634","0.039715","0.007915","0.001577","0.057957","0.106994","0.000773","0.002580","0.004272","0.001510","0.095626","0.000144","0.004837","0.003156","0.001372"
"635","0.039684","0.007905","0.001575","0.057534","0.106634","0.001053","0.002322","0.004359","0.001870","0.095510","0.000209","0.004607","0.003355","0.001026"
"636","0.039653","0.007896","0.001572","0.057231","0.106157","0.000980","0.002165","0.004264","0.002200","0.094906","0.000534","0.004954","0.003693","0.001085"
"637","0.039621","0.007887","0.001570","0.056857","0.105876","0.000502","0.002420","0.004570","0.002282","0.094913","0.000131","0.004659","0.003834","0.000855"
"638","0.039590","0.007877","0.001567","0.056411","0.105467","0.000620","0.001938","0.004949","0.002251","0.094431","0.000191","0.005166","0.003664","0.001702"
"639","0.039559","0.007868","0.001565","0.056087","0.104944","0.001000","0.002300","0.004772","0.002497","0.094194","0.000566","0.004857","0.003387","0.002321"
"640","0.039528","0.007859","0.001563","0.055691","0.104610","0.000539","0.002252","0.005063","0.002516","0.093469","0.000954","0.004907","0.003596","0.002486"
"641","0.039498","0.007850","0.001560","0.055222","0.104155","0.000736","0.001491","0.005308","0.002289","0.093708","0.000875","0.004556","0.002914","0.002109"
"642","0.039467","0.007841","0.001558","0.054876","0.103907","0.000674","0.001646","0.005307","0.002566","0.093459","0.000866","0.005398","0.002683","0.002130"
"643","0.039436","0.007831","0.001555","0.054457","0.103523","0.000993","0.001644","0.004820","0.002696","0.093454","0.000911","0.005534","0.002200","0.002185"
"644","0.039406","0.007822","0.001553","0.054162","0.103022","0.000131","0.001905","0.004932","0.002702","0.092961","0.001020","0.005280","0.002460","0.002471"
"645","0.039375","0.007813","0.001550","0.053793","0.102717","0.000044","0.002019","0.005096","0.002902","0.093078","0.000085","0.004982","0.002148","0.002144"
"646","0.039344","0.007804","0.001548","0.053349","0.102285","0.000402","0.002163","0.004696","0.003014","0.092707","0.000266","0.004793","0.002483","0.001786"
"647","0.039314","0.007795","0.001546","0.053032","0.102082","0.000644","0.001782","0.004946","0.001940","0.092580","0.000499","0.004754","0.002855","0.001660"
"648","0.039284","0.007786","0.001543","0.052639","0.101724","0.000768","0.002105","0.004880","0.002251","0.091965","0.000800","0.004803","0.002255","0.001658"
"649","0.039253","0.007777","0.001541","0.052375","0.101246","0.000382","0.002411","0.005187","0.002604","0.092142","0.000350","0.004645","0.002565","0.001962"
"650","0.039223","0.007768","0.001538","0.052034","0.100973","0.000557","0.002740","0.004362","0.002374","0.091832","0.000704","0.004325","0.002432","0.001814"
"651","0.039193","0.007759","0.001536","0.051616","0.100567","0.000706","0.002052","0.004317","0.002503","0.091765","0.000726","0.004396","0.002085","0.001484"
"652","0.039163","0.007750","0.001534","0.051328","0.100044","0.000427","0.002049","0.004035","0.002717","0.091211","0.001035","0.004851","0.002007","0.001334"
"653","0.039133","0.007741","0.001531","0.050963","0.099716","0.000772","0.002409","0.004246","0.002742","0.091267","0.000599","0.004964","0.002383","0.001792"
"654","0.039103","0.007732","0.001529","0.050519","0.099263","0.000750","0.002499","0.004460","0.002196","0.090834","0.000631","0.005665","0.002455","0.001478"
"655","0.039073","0.007724","0.001527","0.050207","0.099029","0.001080","0.001587","0.004074","0.001959","0.090646","0.000906","0.005489","0.002340","0.001199"
"656","0.039043","0.007715","0.001524","0.049816","0.098649","0.000385","0.001616","0.004261","0.001336","0.089970","0.001215","0.005435","0.002522","0.001011"
"657","0.039014","0.007706","0.001522","0.049559","0.098152","0.000430","0.001880","0.004368","0.000382","0.090178","0.000736","0.006417","0.002097","0.000885"
"658","0.038984","0.007697","0.001520","0.049221","0.097855","0.000197","0.001822","0.004151","0.000467","0.089898","0.000884","0.006296","0.002464","0.001107"
"659","0.038954","0.007688","0.001517","0.048803","0.097427","0.000432","0.001828","0.003487","0.000833","0.089862","0.000894","0.006164","0.001985","0.001328"
"660","0.038925","0.007680","0.001515","0.048521","0.097256","0.000774","0.002055","0.003466","0.001197","0.089338","0.001233","0.006005","0.001940","0.001146"
"661","0.038895","0.007671","0.001513","0.048158","0.096905","0.000504","0.001603","0.003802","0.001560","0.089424","0.000789","0.005626","0.002122","0.000794"
"662","0.038866","0.007662","0.001511","0.047712","0.096432","0.000763","0.001944","0.003176","0.001762","0.089022","0.000831","0.005378","0.002449","0.000577"
"663","0.038837","0.007654","0.001508","0.047404","0.096172","0.000886","0.001821","0.003274","0.002083","0.088864","0.000925","0.005646","0.002753","0.000398"
"664","0.038808","0.007645","0.001506","0.047013","0.095771","0.000810","0.002079","0.003046","0.002402","0.088218","0.001238","0.005328","0.002794","0.000320"
"665","0.038778","0.007636","0.001504","0.046761","0.095256","0.000214","0.001812","0.003263","0.002697","0.088366","0.000866","0.005623","0.002343","0.000002"
"666","0.038749","0.007628","0.001502","0.046426","0.094936","0.000260","0.001617","0.003610","0.003063","0.088025","0.000564","0.005318","0.002514","0.000353"
"667","0.038720","0.007619","0.001499","0.046007","0.094489","0.000630","0.001883","0.003369","0.003374","0.087927","0.000314","0.005094","0.002849","0.000190"
"668","0.038691","0.007611","0.001497","0.045729","0.094276","0.001000","0.001608","0.003659","0.002685","0.087343","0.000526","0.005030","0.002048","0.000023"
"669","0.038662","0.007602","0.001495","0.045366","0.093903","0.001198","0.001797","0.003760","0.002735","0.087368","0.000129","0.004764","0.001610","0.000223"
"670","0.038633","0.007594","0.001493","0.045146","0.093414","0.001016","0.001427","0.004119","0.002778","0.086905","0.000151","0.005661","0.001827","0.000577"
"671","0.038605","0.007585","0.001490","0.044840","0.093129","0.001270","0.001755","0.003556","0.003085","0.086686","0.000481","0.005381","0.001752","0.000900"
"672","0.038576","0.007577","0.001488","0.044447","0.092709","0.001611","0.001121","0.003618","0.002709","0.085980","0.000824","0.005171","0.001736","0.001107"
"673","0.038547","0.007568","0.001486","0.044200","0.092366","0.001480","0.001234","0.003584","0.002866","0.086203","0.000512","0.004946","0.001789","0.001101"
"674","0.038519","0.007560","0.001484","0.043865","0.091902","0.001846","0.001190","0.003903","0.002993","0.085939","0.000801","0.004729","0.001822","0.000889"
"675","0.038490","0.007551","0.001481","0.043443","0.091658","0.001970","0.001427","0.004172","0.003240","0.085918","0.000908","0.004626","0.001901","0.001136"
"676","0.038462","0.007543","0.001479","0.043167","0.091265","0.002328","0.001498","0.004002","0.003406","0.085409","0.001153","0.004547","0.002265","0.001392"
"677","0.038433","0.007535","0.001477","0.042803","0.090955","0.001856","0.001246","0.004255","0.002919","0.085511","0.000562","0.004185","0.002602","0.001635"
"678","0.038405","0.007526","0.001475","0.042587","0.090516","0.001992","0.001560","0.004546","0.002197","0.085124","0.000482","0.003961","0.002729","0.001178"
"679","0.038376","0.007518","0.001473","0.042282","0.090330","0.001972","0.001825","0.004467","0.002282","0.084981","0.000591","0.003727","0.002958","0.001279"
"680","0.038348","0.007510","0.001471","0.041887","0.089966","0.002299","0.002064","0.004022","0.002035","0.084350","0.000956","0.003476","0.003126","0.001282"
"681","0.038320","0.007501","0.001468","0.041642","0.089487","0.001473","0.001481","0.004143","0.002216","0.084513","0.000766","0.003680","0.002718","0.001550"
"682","0.038292","0.007493","0.001466","0.041307","0.089214","0.001367","0.001832","0.004494","0.002226","0.084187","0.000758","0.003344","0.002235","0.001784"
"683","0.038264","0.007485","0.001464","0.041123","0.088804","0.001669","0.002165","0.004069","0.002397","0.084105","0.000572","0.003021","0.001832","0.001060"
"684","0.038236","0.007477","0.001462","0.040848","0.088471","0.001948","0.002201","0.004242","0.002215","0.083535","0.000729","0.003201","0.002163","0.001314"
"685","0.038208","0.007468","0.001460","0.040482","0.088018","0.001980","0.001378","0.004186","0.002245","0.083575","0.000030","0.003749","0.002431","0.001004"
"686","0.038180","0.007460","0.001458","0.040268","0.087791","0.001617","0.001416","0.004482","0.001503","0.083128","0.000216","0.003937","0.002450","0.001134"
"687","0.038152","0.007452","0.001456","0.039962","0.087409","0.001772","0.001611","0.003675","0.001782","0.082924","0.000466","0.003774","0.001976","0.001381"
"688","0.038125","0.007444","0.001453","0.039563","0.087111","0.001989","0.001652","0.003588","0.002107","0.082232","0.000807","0.003997","0.001728","0.001740"
"689","0.038097","0.007436","0.001451","0.039319","0.086684","0.001666","0.001810","0.003915","0.002455","0.082425","0.000600","0.003736","0.002027","0.001905"
"690","0.038069","0.007428","0.001449","0.038981","0.086330","0.001919","0.002167","0.004158","0.002581","0.082130","0.000459","0.003462","0.001618","0.001942"
"691","0.038042","0.007420","0.001447","0.038801","0.085863","0.001913","0.001792","0.004272","0.002877","0.082079","0.000368","0.003167","0.001610","0.002260"
"692","0.038014","0.007412","0.001445","0.038525","0.085605","0.002227","0.002094","0.003907","0.003028","0.081540","0.000536","0.002819","0.001607","0.002367"
"693","0.037987","0.007404","0.001443","0.038154","0.085206","0.001537","0.001528","0.004064","0.002909","0.081611","0.000202","0.002935","0.001662","0.002430"
"694","0.037959","0.007396","0.001441","0.037942","0.084884","0.001532","0.001459","0.004228","0.003022","0.081193","0.000121","0.002622","0.001945","0.002399"
"695","0.037932","0.007388","0.001439","0.037634","0.084443","0.001353","0.001653","0.003974","0.002621","0.081020","0.000313","0.002262","0.002063","0.002631"
"696","0.037905","0.007380","0.001437","0.037229","0.084242","0.001601","0.001460","0.004269","0.002929","0.080359","0.000566","0.002191","0.002279","0.002017"
"697","0.037878","0.007372","0.001435","0.036985","0.083870","0.001818","0.001803","0.004240","0.003282","0.080491","0.000008","0.001846","0.002477","0.001553"
"698","0.037851","0.007364","0.001433","0.036644","0.083394","0.001542","0.001681","0.004547","0.003382","0.080135","0.000076","0.001772","0.002149","0.001377"
"699","0.037823","0.007356","0.001431","0.036465","0.083110","0.001754","0.001898","0.003877","0.002896","0.080023","0.000014","0.001572","0.002285","0.000621"
"700","0.037796","0.007348","0.001429","0.036187","0.082697","0.001922","0.001623","0.003919","0.003055","0.079423","0.000332","0.002272","0.002167","0.000730"
"701","0.037769","0.007340","0.001427","0.035811","0.082356","0.001769","0.001962","0.003699","0.003277","0.079433","0.000022","0.002132","0.002520","0.000356"
"702","0.037743","0.007332","0.001425","0.035599","0.081905","0.001210","0.002059","0.003934","0.003381","0.078955","0.000114","0.001799","0.002544","0.000634"
"703","0.037716","0.007325","0.001422","0.035288","0.081667","0.001245","0.001790","0.004211","0.003719","0.078721","0.000433","0.001442","0.002672","0.000417"
"704","0.037689","0.007317","0.001420","0.035142","0.081281","0.001574","0.002076","0.003957","0.003813","0.078000","0.000774","0.002064","0.002967","0.000042"
"705","0.037662","0.007309","0.001418","0.034896","0.080975","0.001042","0.001558","0.004201","0.004153","0.078231","0.000423","0.001821","0.002910","0.000273"
"706","0.037635","0.007301","0.001416","0.034550","0.080549","0.001163","0.001607","0.004333","0.004413","0.077974","0.000557","0.001693","0.003062","0.000720"
"707","0.037609","0.007293","0.001414","0.034370","0.080385","0.001008","0.001538","0.004242","0.004650","0.077962","0.000640","0.001433","0.002880","0.000502"
"708","0.037582","0.007286","0.001412","0.034089","0.080028","0.001254","0.001745","0.003718","0.004470","0.077461","0.000950","0.001883","0.002764","0.000707"
"709","0.037556","0.007278","0.001410","0.033707","0.079569","0.000332","0.001754","0.003772","0.004721","0.077570","0.000573","0.001606","0.001921","0.001163"
"710","0.037529","0.007270","0.001408","0.033493","0.079303","0.000168","0.001674","0.004110","0.004927","0.077191","0.000628","0.002143","0.002236","0.000840"
"711","0.037503","0.007263","0.001406","0.033177","0.078905","0.000463","0.001968","0.003643","0.005239","0.077056","0.000808","0.001795","0.002188","0.000491"
"712","0.037477","0.007255","0.001404","0.033031","0.078579","0.000613","0.002184","0.003825","0.004685","0.076433","0.001117","0.002111","0.002534","0.001392"
"713","0.037450","0.007247","0.001403","0.032782","0.078145","0.000654","0.002339","0.003658","0.003873","0.076603","0.000831","0.002090","0.002860","0.001126"
"714","0.037424","0.007240","0.001401","0.032430","0.077930","0.000191","0.001861","0.003902","0.003642","0.076285","0.000659","0.002619","0.002470","0.000931"
"715","0.037398","0.007232","0.001399","0.032249","0.077559","0.000294","0.002167","0.003010","0.003450","0.076211","0.000437","0.003201","0.002465","0.001086"
"716","0.037372","0.007225","0.001397","0.031964","0.077269","0.000332","0.002164","0.002883","0.003159","0.075649","0.000662","0.003047","0.001929","0.000901"
"717","0.037346","0.007217","0.001395","0.031574","0.076860","0.000019","0.001435","0.003208","0.002905","0.075697","0.000122","0.002937","0.002223","0.001155"
"718","0.037320","0.007210","0.001393","0.031358","0.076517","0.000250","0.001471","0.003330","0.002720","0.075257","0.000460","0.002787","0.002397","0.000829"
"719","0.037294","0.007202","0.001391","0.031036","0.076076","0.000147","0.001809","0.003670","0.002885","0.075061","0.000746","0.002513","0.002571","0.000561"
"720","0.037268","0.007194","0.001389","0.030889","0.075828","0.000417","0.001939","0.003239","0.002798","0.074377","0.001085","0.003433","0.002354","0.000250"
"721","0.037242","0.007187","0.001387","0.030636","0.075445","0.000750","0.002002","0.003357","0.003069","0.074578","0.000966","0.003637","0.002100","0.000036"
"722","0.037216","0.007180","0.001385","0.030276","0.075134","0.000719","0.002288","0.003377","0.003132","0.074290","0.000958","0.003977","0.002303","0.000353"
"723","0.037190","0.007172","0.001383","0.030093","0.074717","0.000396","0.002006","0.003700","0.003042","0.074247","0.000900","0.003954","0.001651","0.000615"
"724","0.037165","0.007165","0.001381","0.029802","0.074534","0.000552","0.002269","0.004040","0.002939","0.073715","0.000960","0.003608","0.001174","0.000911"
"725","0.037139","0.007157","0.001379","0.029689","0.074178","0.000894","0.001753","0.003957","0.002187","0.073794","0.000047","0.003470","0.001322","0.000369"
"726","0.037113","0.007150","0.001377","0.029469","0.073733","0.000550","0.002092","0.004230","0.002492","0.073384","0.000219","0.003228","0.001538","0.000479"
"727","0.037088","0.007142","0.001376","0.029140","0.073460","0.000741","0.002220","0.004500","0.002775","0.073218","0.000341","0.002888","0.001359","0.000393"
"728","0.037062","0.007135","0.001374","0.028990","0.073069","0.000769","0.002083","0.004514","0.002921","0.072565","0.000596","0.002653","0.001381","0.000551"
"729","0.037037","0.007128","0.001372","0.028732","0.072742","0.001087","0.002373","0.004180","0.002541","0.072705","0.000141","0.003090","0.001715","0.000719"
"730","0.037012","0.007120","0.001370","0.028363","0.072320","0.000419","0.002536","0.004330","0.002242","0.072356","0.000348","0.003389","0.001683","0.001056"
"731","0.036986","0.007113","0.001368","0.028176","0.072096","0.000390","0.002276","0.004665","0.001851","0.072251","0.000333","0.003496","0.002013","0.000974"
"732","0.036961","0.007106","0.001366","0.027879","0.071729","0.000708","0.002572","0.004355","0.001138","0.071659","0.000578","0.003783","0.002299","0.001007"
"733","0.036936","0.007099","0.001364","0.027764","0.071435","0.000988","0.002396","0.004576","0.001469","0.071677","0.000117","0.004111","0.002609","0.001311"
"734","0.036911","0.007091","0.001362","0.027538","0.071036","0.001111","0.002636","0.004593","0.001086","0.071206","0.000094","0.004118","0.002229","0.001572"
"735","0.036886","0.007084","0.001361","0.027201","0.070910","0.000847","0.002219","0.004891","0.001410","0.070980","0.000362","0.003987","0.002088","0.001904"
"736","0.036860","0.007077","0.001359","0.027047","0.070570","0.001034","0.002549","0.004265","0.001704","0.070266","0.000690","0.004000","0.002403","0.001238"
