"Sample","N^-0.5","N^-0.75","N^-1","Golden Ratio","Golden Ratio Spiral","R2","R2 Spiral","R2 Jittered","White Noise","Hammersley","Sobol","Blue Noise","Projective Blue Noise","Projective Blue Noise 2"
"697","0.037878","0.007372","0.001435","0.052887","0.107406","0.001633","0.004502","0.005937","0.017414","0.003067","0.001237","0.005541","0.005937","0.001237"
"698","0.037851","0.007364","0.001433","0.051834","0.106276","0.001174","0.004040","0.006905","0.018366","0.002607","0.001691","0.005989","0.005472","0.001691"
"699","0.037823","0.007356","0.001431","0.050785","0.105148","0.000717","0.003578","0.006440","0.017884","0.002148","0.002144","0.005005","0.006439","0.002144"
"700","0.037796","0.007348","0.001429","0.049739","0.104024","0.001690","0.003119","0.005976","0.018833","0.001690","0.001167","0.005453","0.005976","0.001167"
"701","0.037769","0.007340","0.001427","0.048695","0.102903","0.001233","0.002660","0.005513","0.019778","0.002660","0.001619","0.004473","0.006940","0.001620"
"702","0.037743","0.007332","0.001425","0.047655","0.101786","0.000778","0.002203","0.006476","0.020721","0.002203","0.002071","0.003495","0.007901","0.000646"
"703","0.037716","0.007325","0.001422","0.046617","0.100671","0.000324","0.001747","0.006014","0.021661","0.001747","0.001098","0.002521","0.007437","0.001098"
"704","0.037689","0.007317","0.001420","0.045583","0.099560","0.001292","0.002713","0.005554","0.021179","0.001292","0.000128","0.002969","0.006974","0.001549"
"705","0.037662","0.007309","0.001418","0.044551","0.098452","0.000839","0.002257","0.005094","0.022115","0.002257","0.000579","0.001998","0.006513","0.001998"
"706","0.037635","0.007301","0.001416","0.043522","0.097347","0.000387","0.001803","0.006053","0.023050","0.001803","0.001029","0.001030","0.006052","0.002446"
"707","0.037609","0.007293","0.001414","0.042497","0.097659","0.000064","0.001351","0.005594","0.022567","0.002765","0.000064","0.001478","0.005594","0.001478"
"708","0.037582","0.007286","0.001412","0.041474","0.096558","0.000899","0.000899","0.005136","0.022085","0.002312","0.000513","0.001926","0.005136","0.001926"
"709","0.037556","0.007278","0.001410","0.040454","0.095461","0.000449","0.001859","0.004680","0.023016","0.003270","0.000961","0.000962","0.004680","0.002372"
"710","0.037529","0.007270","0.001408","0.039437","0.094366","0.000000","0.001408","0.005634","0.023943","0.002817","0.001408","0.001409","0.005634","0.001409"
"711","0.037503","0.007263","0.001406","0.038422","0.093275","0.000448","0.000959","0.005178","0.024869","0.002365","0.000448","0.000448","0.005178","0.000448"
"712","0.037477","0.007255","0.001404","0.037411","0.092186","0.000510","0.001915","0.004724","0.024387","0.001915","0.000510","0.000894","0.006128","0.000894"
"713","0.037450","0.007247","0.001403","0.036402","0.091101","0.000063","0.002868","0.004271","0.023906","0.002868","0.000063","0.001340","0.007076","0.001340"
"714","0.037424","0.007240","0.001401","0.035397","0.091419","0.000383","0.002418","0.005220","0.023427","0.002418","0.000383","0.001784","0.006620","0.000383"
"715","0.037398","0.007232","0.001399","0.034394","0.090338","0.000828","0.003368","0.004767","0.022949","0.001970","0.000827","0.002226","0.006165","0.000828"
"716","0.037372","0.007225","0.001397","0.033394","0.089260","0.000126","0.002919","0.004316","0.022472","0.001522","0.001271","0.002668","0.005712","0.001271"
"717","0.037346","0.007217","0.001395","0.032396","0.088184","0.000318","0.002471","0.003866","0.021997","0.002471","0.001713","0.003108","0.006655","0.001713"
"718","0.037320","0.007210","0.001393","0.031402","0.087112","0.000761","0.002024","0.004810","0.021523","0.002024","0.002154","0.003547","0.006202","0.002154"
"719","0.037294","0.007202","0.001391","0.030410","0.086043","0.001203","0.002970","0.005751","0.021050","0.001579","0.001203","0.003985","0.007142","0.001203"
"720","0.037268","0.007194","0.001389","0.029421","0.084977","0.000255","0.003912","0.005301","0.020579","0.001134","0.000254","0.004421","0.006690","0.001643"
"721","0.037242","0.007187","0.001387","0.028435","0.083913","0.000691","0.003465","0.004852","0.020109","0.002078","0.000695","0.004857","0.006239","0.000696"
"722","0.037216","0.007180","0.001385","0.027451","0.082853","0.000250","0.004405","0.005790","0.021025","0.001635","0.001135","0.005291","0.005790","0.001136"
"723","0.037190","0.007172","0.001383","0.026470","0.081795","0.000191","0.003958","0.006725","0.020556","0.002575","0.001574","0.005724","0.005341","0.000191"
"724","0.037165","0.007165","0.001381","0.025492","0.082122","0.000751","0.003513","0.006276","0.020088","0.002132","0.002012","0.004774","0.004894","0.000751"
"725","0.037139","0.007157","0.001379","0.024517","0.081069","0.001690","0.003069","0.005828","0.019621","0.003069","0.002448","0.005207","0.004448","0.000311"
"726","0.037113","0.007150","0.001377","0.023544","0.080018","0.001249","0.002627","0.006759","0.020533","0.002627","0.002883","0.004261","0.005381","0.001249"
"727","0.037088","0.007142","0.001376","0.022574","0.078970","0.000810","0.003561","0.007687","0.020067","0.002185","0.001941","0.003317","0.004936","0.000810"
"728","0.037062","0.007135","0.001374","0.021607","0.077925","0.001745","0.003118","0.007240","0.019602","0.001745","0.001002","0.002376","0.004492","0.000371"
"729","0.037037","0.007128","0.001372","0.020642","0.076883","0.002678","0.004049","0.006793","0.019138","0.002678","0.001437","0.002810","0.004049","0.001306"
"730","0.037012","0.007120","0.001370","0.019680","0.075844","0.002238","0.003608","0.007718","0.018676","0.002238","0.001872","0.003242","0.003608","0.002238"
"731","0.036986","0.007113","0.001368","0.018720","0.076176","0.001799","0.003167","0.008640","0.018215","0.001799","0.002304","0.003673","0.004535","0.001799"
"732","0.036961","0.007106","0.001366","0.017764","0.075141","0.002728","0.002728","0.008193","0.017755","0.001362","0.001370","0.004103","0.004094","0.001362"
"733","0.036936","0.007099","0.001364","0.016809","0.074108","0.003654","0.002290","0.007747","0.017297","0.002290","0.001802","0.004531","0.003654","0.002290"
"734","0.036911","0.007091","0.001362","0.015858","0.073078","0.003216","0.003216","0.007303","0.016840","0.001853","0.002234","0.004959","0.003216","0.003216"
"735","0.036886","0.007084","0.001361","0.014909","0.073412","0.002778","0.002778","0.008221","0.017744","0.001418","0.001303","0.005385","0.002778","0.004139"
"736","0.036860","0.007077","0.001359","0.013962","0.072386","0.002342","0.003701","0.007777","0.018646","0.000983","0.000375","0.005810","0.003701","0.003701"
"737","0.036835","0.007070","0.001357","0.013018","0.071363","0.003264","0.003264","0.007335","0.018189","0.001907","0.000807","0.004877","0.003264","0.003264"
"738","0.036811","0.007062","0.001355","0.012077","0.070342","0.002828","0.002828","0.006893","0.017733","0.001473","0.001237","0.005302","0.002828","0.002828"
"739","0.036786","0.007055","0.001353","0.011138","0.069325","0.002394","0.003747","0.007807","0.018632","0.002394","0.000313","0.005726","0.002394","0.002394"
"740","0.036761","0.007048","0.001351","0.010202","0.068310","0.001960","0.003311","0.007366","0.018176","0.001960","0.000742","0.004797","0.001960","0.001960"
"741","0.036736","0.007041","0.001350","0.009268","0.067298","0.002878","0.002877","0.006926","0.017722","0.002878","0.001171","0.003870","0.001528","0.001528"
"742","0.036711","0.007034","0.001348","0.008337","0.067636","0.002445","0.003792","0.006488","0.017269","0.002445","0.001598","0.002946","0.001097","0.002445"
"743","0.036686","0.007027","0.001346","0.007408","0.066627","0.002013","0.003359","0.007397","0.018164","0.002013","0.000679","0.003371","0.000667","0.002013"
"744","0.036662","0.007020","0.001344","0.006482","0.065622","0.001582","0.004271","0.006959","0.017711","0.001582","0.000238","0.003794","0.000238","0.001582"
"745","0.036637","0.007013","0.001342","0.005558","0.064619","0.002495","0.003838","0.006522","0.017260","0.002495","0.000189","0.004216","0.000189","0.001153"
"746","0.036613","0.007006","0.001340","0.004637","0.063618","0.002065","0.003406","0.006087","0.016811","0.002065","0.000616","0.004637","0.000725","0.000725"
"747","0.036588","0.006999","0.001339","0.003718","0.062620","0.001636","0.004314","0.006991","0.017701","0.001636","0.001041","0.005057","0.000298","0.001636"
"748","0.036564","0.006992","0.001337","0.002802","0.061625","0.001209","0.005219","0.006557","0.017251","0.001209","0.001465","0.005476","0.000128","0.001209"
"749","0.036539","0.006985","0.001335","0.001888","0.060633","0.002117","0.004787","0.006123","0.016803","0.002117","0.001888","0.005894","0.000553","0.000782"
"750","0.036515","0.006978","0.001333","0.000977","0.059643","0.001690","0.004357","0.005690","0.017690","0.001690","0.002310","0.006310","0.000357","0.001690"
"751","0.036491","0.006971","0.001332","0.000068","0.058656","0.001264","0.005259","0.006590","0.017243","0.001264","0.001399","0.006726","0.001264","0.001264"
"752","0.036466","0.006964","0.001330","0.000839","0.057672","0.000839","0.004828","0.006158","0.016796","0.000839","0.000491","0.005810","0.000839","0.000839"
"753","0.036442","0.006957","0.001328","0.001743","0.058018","0.001743","0.004399","0.005727","0.017679","0.001743","0.000913","0.006225","0.000415","0.000415"
"754","0.036418","0.006950","0.001326","0.002645","0.057037","0.001319","0.003971","0.005298","0.017234","0.001319","0.001334","0.006639","0.000008","0.000008"
"755","0.036394","0.006943","0.001325","0.003544","0.056058","0.000895","0.003544","0.006194","0.018114","0.002220","0.001754","0.007052","0.000429","0.000429"
"756","0.036370","0.006936","0.001323","0.004441","0.055082","0.000473","0.004441","0.005764","0.017669","0.001796","0.002172","0.006141","0.000850","0.000850"
"757","0.036346","0.006929","0.001321","0.005336","0.054109","0.001373","0.004015","0.005336","0.018546","0.002694","0.002590","0.006553","0.000052","0.001269"
"758","0.036322","0.006922","0.001319","0.006228","0.053138","0.000951","0.003590","0.004909","0.018102","0.002271","0.003006","0.006965","0.000368","0.001687"
"759","0.036298","0.006915","0.001318","0.007118","0.052170","0.000531","0.004483","0.005801","0.018976","0.001848","0.002104","0.006057","0.000787","0.002105"
"760","0.036274","0.006909","0.001316","0.008006","0.052520","0.000111","0.004058","0.005375","0.018532","0.001427","0.001205","0.006468","0.000111","0.002521"
"761","0.036250","0.006902","0.001314","0.008891","0.051556","0.001007","0.003635","0.004949","0.018090","0.002321","0.001621","0.006878","0.000307","0.002936"
"762","0.036226","0.006895","0.001312","0.009774","0.050593","0.000588","0.003212","0.004525","0.017648","0.001900","0.002037","0.007287","0.000725","0.003349"
"763","0.036202","0.006888","0.001311","0.010655","0.049634","0.000170","0.002791","0.005412","0.017208","0.001480","0.002451","0.007694","0.001141","0.003762"
"764","0.036179","0.006881","0.001309","0.011533","0.048676","0.000247","0.002371","0.004989","0.016769","0.001062","0.001556","0.006792","0.001556","0.004174"
"765","0.036155","0.006875","0.001307","0.012409","0.047722","0.000644","0.001951","0.004566","0.016331","0.001952","0.001970","0.005892","0.001970","0.004585"
"766","0.036131","0.006868","0.001305","0.013283","0.046769","0.000228","0.002839","0.004145","0.015894","0.001533","0.002383","0.006300","0.002383","0.003689"
"767","0.036108","0.006861","0.001304","0.014154","0.045820","0.000187","0.002420","0.005028","0.015458","0.001116","0.001491","0.006707","0.002795","0.004099"
"768","0.036084","0.006855","0.001302","0.015023","0.044872","0.000602","0.003305","0.005909","0.015023","0.000700","0.000601","0.007112","0.003206","0.003206"
"769","0.036061","0.006848","0.001300","0.015890","0.043927","0.000286","0.002886","0.005487","0.014590","0.001586","0.001015","0.006217","0.003616","0.002315"
"770","0.036037","0.006841","0.001299","0.016755","0.042985","0.001170","0.002469","0.005067","0.014158","0.001171","0.001427","0.005323","0.004024","0.002726"
"771","0.036014","0.006835","0.001297","0.017617","0.042045","0.000756","0.002053","0.005945","0.013726","0.002053","0.000541","0.005729","0.003135","0.003135"
"772","0.035991","0.006828","0.001295","0.018478","0.042403","0.000343","0.001638","0.006820","0.014592","0.001638","0.000952","0.006134","0.003543","0.003543"
"773","0.035967","0.006821","0.001294","0.019336","0.041466","0.001224","0.002518","0.006399","0.014161","0.002518","0.001363","0.005244","0.003950","0.003950"
"774","0.035944","0.006815","0.001292","0.020191","0.040532","0.002103","0.002103","0.005980","0.015023","0.002104","0.001772","0.005649","0.003065","0.004357"
"775","0.035921","0.006808","0.001290","0.021045","0.039600","0.001690","0.002980","0.006852","0.015884","0.001690","0.000890","0.006052","0.003471","0.003471"
"776","0.035898","0.006801","0.001289","0.021896","0.038671","0.001278","0.002566","0.007721","0.015453","0.001278","0.000011","0.006454","0.002588","0.002588"
"777","0.035875","0.006795","0.001287","0.022745","0.037743","0.002153","0.003440","0.007302","0.015023","0.002153","0.000420","0.006856","0.002995","0.002995"
"778","0.035852","0.006788","0.001285","0.023592","0.036819","0.003027","0.003027","0.006883","0.015880","0.001741","0.000829","0.007256","0.003400","0.002115"
"779","0.035829","0.006782","0.001284","0.024437","0.035896","0.002614","0.002614","0.007749","0.015451","0.002614","0.001237","0.006372","0.003804","0.002521"
"780","0.035806","0.006775","0.001282","0.025280","0.036258","0.002203","0.002203","0.008613","0.016305","0.002203","0.000361","0.006772","0.004207","0.002925"
"781","0.035783","0.006769","0.001280","0.026120","0.035339","0.003073","0.003073","0.008195","0.015877","0.003073","0.000768","0.007171","0.004610","0.003329"
"782","0.035760","0.006762","0.001279","0.026959","0.034422","0.003941","0.003941","0.007777","0.016728","0.002662","0.001174","0.006290","0.003732","0.003732"
"783","0.035737","0.006756","0.001277","0.027795","0.033508","0.003529","0.003529","0.007361","0.016300","0.002252","0.000302","0.006688","0.004134","0.002857"
"784","0.035714","0.006749","0.001276","0.028629","0.032596","0.003118","0.003118","0.008221","0.017149","0.001843","0.000568","0.007086","0.003259","0.003259"
"785","0.035692","0.006743","0.001274","0.029461","0.032960","0.002709","0.003983","0.007805","0.017996","0.002709","0.000162","0.006208","0.003660","0.002386"
"786","0.035669","0.006736","0.001272","0.030291","0.032050","0.003573","0.003573","0.007390","0.018840","0.002301","0.000244","0.006605","0.004061","0.002788"
"787","0.035646","0.006730","0.001271","0.031118","0.031143","0.003164","0.004434","0.006976","0.018412","0.003164","0.000648","0.007001","0.004460","0.001919"
"788","0.035624","0.006724","0.001269","0.031944","0.030239","0.002756","0.004025","0.007833","0.017984","0.002756","0.001051","0.006127","0.004858","0.002320"
"789","0.035601","0.006717","0.001267","0.032767","0.029336","0.002349","0.003616","0.007419","0.017558","0.003617","0.001453","0.006523","0.003988","0.002721"
"790","0.035578","0.006711","0.001266","0.033589","0.028436","0.003209","0.004475","0.007007","0.018399","0.003209","0.001854","0.006918","0.004386","0.003120"
"791","0.035556","0.006705","0.001264","0.034408","0.027539","0.002802","0.004067","0.006596","0.017973","0.002803","0.000990","0.007311","0.004783","0.003519"
"792","0.035533","0.006698","0.001263","0.035225","0.026643","0.002397","0.004922","0.007448","0.017549","0.002397","0.000128","0.007704","0.003916","0.003916"
"793","0.035511","0.006692","0.001261","0.036041","0.025750","0.001993","0.004515","0.007037","0.017125","0.003254","0.000529","0.008096","0.004313","0.003052"
"794","0.035489","0.006686","0.001259","0.036854","0.026118","0.002849","0.004108","0.006627","0.016703","0.002849","0.000929","0.008486","0.004708","0.003449"
"795","0.035466","0.006679","0.001258","0.037665","0.025228","0.002445","0.003702","0.006219","0.017539","0.002445","0.001329","0.008876","0.003845","0.003845"
"796","0.035444","0.006673","0.001256","0.038474","0.024340","0.002042","0.004554","0.007067","0.017117","0.002042","0.000471","0.008009","0.004240","0.002983"
"797","0.035422","0.006667","0.001255","0.039281","0.023454","0.001640","0.004149","0.006659","0.017951","0.002895","0.000869","0.008398","0.004634","0.003379"
"798","0.035400","0.006660","0.001253","0.040086","0.022570","0.002492","0.004998","0.006252","0.017530","0.002492","0.001267","0.007533","0.005027","0.002521"
"799","0.035377","0.006654","0.001252","0.040889","0.021689","0.002090","0.004593","0.005846","0.018361","0.002091","0.000412","0.006671","0.005419","0.002916"
"800","0.035355","0.006648","0.001250","0.041690","0.020810","0.001690","0.004190","0.006690","0.017940","0.001690","0.000440","0.007060","0.004560","0.003310"
"801","0.035333","0.006642","0.001248","0.042489","0.019933","0.001290","0.003787","0.006285","0.018769","0.002539","0.000042","0.006200","0.004952","0.003703"
"802","0.035311","0.006635","0.001247","0.043286","0.019058","0.002139","0.003386","0.005880","0.018348","0.002139","0.000355","0.005342","0.005342","0.004096"
"803","0.035289","0.006629","0.001245","0.044081","0.019431","0.001740","0.004230","0.005476","0.017929","0.002985","0.000495","0.004487","0.004487","0.003242"
"804","0.035267","0.006623","0.001244","0.044874","0.018559","0.001342","0.003829","0.006317","0.017511","0.002586","0.000098","0.003633","0.004877","0.002390"
"805","0.035245","0.006617","0.001242","0.045665","0.017689","0.000945","0.003429","0.005914","0.017094","0.003429","0.000297","0.004024","0.005267","0.001540"
"806","0.035223","0.006611","0.001241","0.046454","0.016821","0.001789","0.004271","0.005512","0.016678","0.003030","0.000692","0.003174","0.005655","0.001933"
"807","0.035202","0.006605","0.001239","0.047242","0.015955","0.001393","0.003871","0.005111","0.016263","0.002632","0.000154","0.003564","0.006042","0.001086"
"808","0.035180","0.006598","0.001238","0.048027","0.015092","0.000997","0.004710","0.005948","0.017086","0.002235","0.000997","0.003954","0.006429","0.001478"
"809","0.035158","0.006592","0.001236","0.048810","0.015467","0.000602","0.004310","0.005547","0.017908","0.003074","0.000602","0.004342","0.005578","0.000634"
"810","0.035136","0.006586","0.001235","0.049591","0.014606","0.001443","0.003912","0.005147","0.018727","0.002678","0.000209","0.004730","0.004730","0.001026"
"811","0.035115","0.006580","0.001233","0.050371","0.013748","0.001049","0.003515","0.004748","0.018311","0.002282","0.000184","0.005116","0.003883","0.001417"
"812","0.035093","0.006574","0.001232","0.051148","0.012891","0.000655","0.004350","0.005582","0.017897","0.001887","0.000576","0.005502","0.003039","0.001808"
"813","0.035072","0.006568","0.001230","0.051924","0.012037","0.000263","0.005183","0.005184","0.017483","0.002723","0.000967","0.005887","0.003427","0.002197"
"814","0.035050","0.006562","0.001229","0.052698","0.011185","0.001100","0.004786","0.004786","0.017071","0.002329","0.001357","0.006271","0.002585","0.001357"
"815","0.035028","0.006556","0.001227","0.053469","0.010334","0.000708","0.004389","0.004390","0.017886","0.001935","0.000518","0.005427","0.002973","0.001746"
"816","0.035007","0.006550","0.001225","0.054239","0.009486","0.000317","0.003994","0.005220","0.018700","0.001543","0.000318","0.005810","0.003359","0.002134"
"817","0.034986","0.006544","0.001224","0.055007","0.008640","0.000073","0.004823","0.004824","0.018287","0.002375","0.000072","0.006193","0.003745","0.002521"
"818","0.034964","0.006538","0.001222","0.055773","0.007796","0.000761","0.004428","0.004429","0.017876","0.001983","0.000461","0.005352","0.002907","0.001684"
"819","0.034943","0.006532","0.001221","0.056538","0.006955","0.000371","0.005255","0.004035","0.018686","0.002813","0.000850","0.005734","0.002071","0.002071"
"820","0.034922","0.006526","0.001220","0.057300","0.007334","0.000017","0.004861","0.004861","0.019495","0.002422","0.001237","0.004895","0.002456","0.001237"
"821","0.034900","0.006520","0.001218","0.058060","0.006495","0.000405","0.004467","0.005686","0.019083","0.003249","0.001623","0.005277","0.002841","0.001623"
"822","0.034879","0.006514","0.001217","0.058819","0.005658","0.000425","0.005291","0.005291","0.019890","0.002858","0.002008","0.004441","0.003225","0.002008"
"823","0.034858","0.006508","0.001215","0.059576","0.004823","0.001253","0.006113","0.004898","0.019479","0.002468","0.001177","0.003608","0.003608","0.002393"
"824","0.034837","0.006502","0.001214","0.060331","0.003989","0.000865","0.005719","0.005720","0.019069","0.002078","0.000349","0.003990","0.003990","0.001563"
"825","0.034816","0.006496","0.001212","0.061084","0.003158","0.000478","0.006538","0.006539","0.018660","0.002902","0.000734","0.003159","0.003158","0.001946"
"826","0.034794","0.006490","0.001211","0.061835","0.002329","0.001303","0.006145","0.006146","0.019462","0.002513","0.001119","0.003540","0.003540","0.002329"
"827","0.034773","0.006484","0.001209","0.062585","0.001502","0.002125","0.005753","0.005753","0.020263","0.002125","0.001502","0.002711","0.002711","0.001502"
"828","0.034752","0.006479","0.001208","0.063333","0.000677","0.001738","0.005361","0.006570","0.019854","0.001738","0.000677","0.003093","0.001885","0.001885"
"829","0.034731","0.006473","0.001206","0.064079","0.000146","0.001352","0.004971","0.007384","0.019446","0.002559","0.001060","0.003473","0.002267","0.002267"
"830","0.034711","0.006467","0.001205","0.064823","0.000967","0.002172","0.004581","0.006992","0.020244","0.002172","0.001442","0.003852","0.001442","0.001443"
"831","0.034690","0.006461","0.001203","0.065565","0.000583","0.002990","0.004193","0.006600","0.019837","0.001786","0.000620","0.004231","0.000620","0.001824"
"832","0.034669","0.006455","0.001202","0.066306","0.001402","0.002603","0.005007","0.006210","0.019430","0.001402","0.000200","0.003406","0.001002","0.002204"
"833","0.034648","0.006449","0.001200","0.067044","0.002218","0.002218","0.004619","0.007021","0.019025","0.002218","0.000183","0.003784","0.001383","0.001383"
"834","0.034627","0.006444","0.001199","0.067781","0.003033","0.003033","0.004232","0.006631","0.018620","0.001834","0.000564","0.004161","0.001763","0.001763"
"835","0.034606","0.006438","0.001198","0.068516","0.003846","0.003846","0.003845","0.006241","0.019415","0.002648","0.000253","0.004538","0.002142","0.000945"
"836","0.034586","0.006432","0.001196","0.069250","0.004657","0.003460","0.003460","0.005853","0.019011","0.002264","0.000128","0.004913","0.002520","0.001324"
"837","0.034565","0.006426","0.001195","0.069982","0.005466","0.003076","0.003076","0.006661","0.019802","0.003076","0.000508","0.005287","0.002898","0.000508"
"838","0.034544","0.006420","0.001193","0.070712","0.005079","0.002692","0.003886","0.006273","0.019399","0.002692","0.000887","0.005661","0.003274","0.000888"
"839","0.034524","0.006415","0.001192","0.070248","0.005886","0.003502","0.003501","0.005886","0.018996","0.002310","0.000074","0.006033","0.003650","0.000074"
"840","0.034503","0.006409","0.001190","0.069785","0.006690","0.003119","0.004309","0.005500","0.019785","0.001928","0.000738","0.006405","0.002834","0.000453"
"841","0.034483","0.006403","0.001189","0.069324","0.007493","0.002736","0.003925","0.006304","0.019383","0.002736","0.000358","0.006776","0.003209","0.000831"
"842","0.034462","0.006398","0.001188","0.068864","0.008293","0.002355","0.003543","0.005919","0.018982","0.002355","0.000020","0.005958","0.003583","0.001208"
"843","0.034442","0.006392","0.001186","0.068404","0.007906","0.003161","0.004347","0.005534","0.019768","0.001975","0.000398","0.005143","0.002770","0.001584"
"844","0.034421","0.006386","0.001185","0.067946","0.008704","0.002780","0.005150","0.005150","0.019368","0.001595","0.000774","0.005514","0.003144","0.001959"
"845","0.034401","0.006381","0.001183","0.067489","0.009501","0.002400","0.004767","0.005951","0.020152","0.002400","0.001150","0.005884","0.003517","0.001150"
"846","0.034381","0.006375","0.001182","0.067033","0.010295","0.002021","0.004385","0.005568","0.019752","0.002021","0.001525","0.005071","0.003889","0.001525"
"847","0.034360","0.006369","0.001181","0.066578","0.011088","0.002823","0.005184","0.005185","0.019352","0.001643","0.000718","0.005441","0.004260","0.001899"
"848","0.034340","0.006364","0.001179","0.066124","0.011879","0.002445","0.004803","0.004804","0.018954","0.001266","0.000086","0.004631","0.003451","0.002272"
"849","0.034320","0.006358","0.001178","0.065671","0.012668","0.002067","0.004422","0.005601","0.018557","0.002067","0.000289","0.005000","0.002644","0.002645"
"850","0.034300","0.006352","0.001176","0.065220","0.012278","0.001690","0.005219","0.005220","0.018161","0.001690","0.000663","0.004192","0.001839","0.001839"
"851","0.034280","0.006347","0.001175","0.064769","0.013065","0.002489","0.004839","0.004840","0.017765","0.002489","0.001036","0.004561","0.001036","0.002211"
"852","0.034259","0.006341","0.001174","0.064319","0.013850","0.002113","0.005633","0.004460","0.017371","0.002113","0.001408","0.004930","0.001409","0.002582"
"853","0.034239","0.006336","0.001172","0.063871","0.014633","0.001737","0.006426","0.005254","0.016977","0.002909","0.001780","0.004125","0.001780","0.001780"
"854","0.034219","0.006330","0.001171","0.063423","0.015414","0.001362","0.006046","0.004876","0.016585","0.002533","0.002151","0.003322","0.002151","0.002151"
"855","0.034199","0.006324","0.001170","0.062977","0.016193","0.002158","0.006836","0.004498","0.016193","0.002158","0.001351","0.002520","0.001351","0.002521"
"856","0.034179","0.006319","0.001168","0.062531","0.016970","0.001783","0.006456","0.004120","0.015802","0.001784","0.000553","0.001721","0.001721","0.001721"
"857","0.034159","0.006313","0.001167","0.062087","0.016579","0.001410","0.006077","0.004911","0.016579","0.002577","0.000924","0.002091","0.000924","0.002091"
"858","0.034139","0.006308","0.001166","0.061644","0.017354","0.001037","0.005699","0.004534","0.016189","0.002203","0.001293","0.002459","0.001294","0.001294"
"859","0.034120","0.006302","0.001164","0.061201","0.018128","0.001830","0.005322","0.004158","0.015799","0.001830","0.001662","0.002827","0.001663","0.000499"
"860","0.034100","0.006297","0.001163","0.060760","0.018899","0.001457","0.004946","0.003784","0.015411","0.001458","0.000868","0.003194","0.002031","0.000295"
"861","0.034080","0.006291","0.001161","0.060320","0.019669","0.001086","0.004570","0.004571","0.015023","0.002248","0.001237","0.003560","0.002398","0.001086"
"862","0.034060","0.006286","0.001160","0.059880","0.019277","0.000716","0.005356","0.004196","0.014637","0.001876","0.001604","0.003925","0.002765","0.000715"
"863","0.034040","0.006280","0.001159","0.059442","0.020045","0.001505","0.004981","0.003823","0.015410","0.001505","0.000813","0.004289","0.001972","0.000346"
"864","0.034021","0.006275","0.001157","0.059005","0.020810","0.001134","0.005764","0.003450","0.016181","0.001135","0.000023","0.004653","0.002338","0.000023"
"865","0.034001","0.006270","0.001156","0.058569","0.021574","0.000765","0.005389","0.004234","0.015794","0.001921","0.000391","0.003859","0.002703","0.000765"
"866","0.033981","0.006264","0.001155","0.058134","0.022337","0.000397","0.005015","0.003861","0.015408","0.001551","0.000758","0.003067","0.003067","0.001551"
"867","0.033962","0.006259","0.001153","0.057699","0.023097","0.001182","0.004643","0.003490","0.015023","0.002336","0.000029","0.003431","0.003431","0.001182"
"868","0.033942","0.006253","0.001152","0.057266","0.023856","0.000814","0.004270","0.003119","0.015791","0.001967","0.000337","0.003794","0.002642","0.000814"
"869","0.033923","0.006248","0.001151","0.056834","0.023462","0.000447","0.003899","0.003900","0.016558","0.002749","0.000703","0.003005","0.003005","0.000447"
"870","0.033903","0.006243","0.001149","0.056403","0.024219","0.000081","0.003529","0.004679","0.017322","0.002380","0.001068","0.002218","0.003367","0.000081"
"871","0.033884","0.006237","0.001148","0.055973","0.024974","0.000863","0.004307","0.004308","0.016937","0.002012","0.000284","0.002581","0.003729","0.000285"
"872","0.033864","0.006232","0.001147","0.055543","0.025727","0.000497","0.003938","0.003938","0.017699","0.001644","0.000498","0.002943","0.002943","0.000650"
"873","0.033845","0.006226","0.001145","0.055115","0.025333","0.000132","0.003568","0.004715","0.017314","0.002423","0.000132","0.003304","0.003304","0.001013"
"874","0.033826","0.006221","0.001144","0.054688","0.026084","0.000232","0.004344","0.005489","0.018074","0.002056","0.000232","0.002521","0.003665","0.000232"
"875","0.033806","0.006216","0.001143","0.054262","0.026833","0.000547","0.003976","0.005119","0.018833","0.001690","0.000595","0.002881","0.002881","0.000547"
"876","0.033787","0.006210","0.001142","0.053836","0.027580","0.001325","0.003608","0.004750","0.018448","0.001325","0.000958","0.003242","0.003241","0.001325"
"877","0.033768","0.006205","0.001140","0.053412","0.028326","0.000960","0.003241","0.005522","0.019204","0.002101","0.001320","0.003601","0.003601","0.000960"
"878","0.033748","0.006200","0.001139","0.052989","0.029070","0.000597","0.004013","0.006292","0.019959","0.001736","0.001681","0.002820","0.003959","0.000597"
"879","0.033729","0.006195","0.001138","0.052566","0.028675","0.001371","0.004784","0.005923","0.019574","0.001372","0.000904","0.003179","0.004317","0.000234"
"880","0.033710","0.006189","0.001136","0.052145","0.029417","0.002145","0.004417","0.005554","0.020326","0.001008","0.000128","0.003537","0.004674","0.000128"
"881","0.033691","0.006184","0.001135","0.051724","0.030158","0.001781","0.004051","0.006322","0.019942","0.001781","0.000489","0.003895","0.005030","0.000646"
"882","0.033672","0.006179","0.001134","0.051305","0.030896","0.001418","0.003685","0.007087","0.019559","0.001418","0.000849","0.003117","0.005385","0.000284"
"883","0.033653","0.006173","0.001133","0.050886","0.030501","0.002188","0.004453","0.006719","0.019176","0.002188","0.001209","0.002342","0.004607","0.000077"
